Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Spain,ESP,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,34.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.8
Spain,ESP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.551724137931,28.2857142857143,28.2857142857143,28.2857142857143,28.2857142857143,36,36,36,36.5714285714286,36.2857142857143,36.5714285714286,36.5714285714286,36,36,36,39.7142857142857,41.1428571428571,39.1428571428571,39.1428571428571,39.1428571428571,44,44,43.4285714285714
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,41.02,40.37,40.31,40.27,40.25,40.21,40.15,40.08,39.97,39.85,39.72,37.63,37.47,36.01,38.85,38.15,39.8,39.88,40.76,37.7,37.58,..,..
Sri Lanka,LKA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,26.1,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.88888888888889,..,..,4.44444444444444,4.44444444444444,4.88888888888889,4.88888888888889,4.88888888888889,5.77777777777778,5.77777777777778,5.77777777777778,5.33333333333333,5.77777777777778,5.77777777777778,5.77777777777778,5.77777777777778,4.88888888888889,5.77777777777778,5.77777777777778,5.77777777777778,5.33333333333333,5.38116591928251,5.38116591928251
St. Kitts and Nevis,KNA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,57.8,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,25,25
St. Lucia,LCA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,57.96,58.46,59.01,60.06,61.11,62.17,63.22,64.42,65.49,66.41,67.2,67.93,68.79,69.71,70.67,71.63,72.56,73.47,74.36,75.49,76.37,..,..
St. Lucia,LCA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,32.1,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.1111111111111,11.1111111111111,..,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,0,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,11.1111111111111
St. Martin (French part),MAF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,55.38,55.84,56.5,57.49,58.54,59.3,59.88,60.72,61.11,61.3,61.21,61.07,61.26,61.63,62.03,62.32,62.54,62.87,63.21,63.64,63.9,..,..
St. Vincent and the Grenadines,VCT,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,76,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.76190476190476,4.76190476190476,..,22.7272727272727,22.7272727272727,22.7272727272727,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,21.7391304347826,14.2857142857143,17.3913043478261,17.3913043478261,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,18.1818181818182,18.1818181818182
Sudan,SDN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,29.4,29.36,29.34,29.32,29.31,29.29,29.27,29.26,29.25,29.23,29.21,29.19,29.17,29.24,29.38,29.55,29.72,29.89,30.08,30.34,30.6,..,..
Sudan,SDN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.2,..,..,..,..,..,..,..
Sudan,SDN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,9.72222222222222,9.72222222222222,9.72222222222222,9.72222222222222,14.6666666666667,17.7777777777778,18.058690744921,18.058690744921,18.9189189189189,25.5605381165919,24.5762711864407,24.5762711864407,24.5762711864407,24.2937853107345,30.5164319248826,30.5164319248826,30.5164319248826,30.5164319248826,..,..,..
Suriname,SUR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,37.03,37.44,37.9,38.28,38.92,39.71,40.2,40.82,41.39,41.88,42.28,42.81,43.38,43.7,44.01,44.12,43.94,43.53,43.7,43.93,43.89,..,..
Suriname,SUR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,18.3,..,..,..,..,..,..,..,32.7,..,..,..
Suriname,SUR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.6862745098039,..,17.6470588235294,17.6470588235294,17.6470588235294,19.6078431372549,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,9.80392156862745,11.7647058823529,11.7647058823529,11.7647058823529,11.7647058823529,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,31.3725490196078,29.4117647058824,29.4117647058824
Sweden,SWE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,76.45,75.77,75.86,75.94,75.93,75.43,75.9,76.37,76.89,76.99,76.35,76.11,77.13,77.69,78.67,79.32,80.02,80.33,80.8,81.13,81.25,..,..
Sweden,SWE,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.5,..,..,..,..,..,37.3,..
Sweden,SWE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42.6934097421203,42.6934097421203,42.6934097421203,44.9856733524355,45.2722063037249,45.2722063037249,45.2722063037249,47.2779369627507,46.9914040114613,46.9914040114613,46.4183381088825,44.9856733524355,44.6991404011461,44.6991404011461,44.9856733524355,44.6991404011461,43.5530085959885,43.5530085959885,43.5530085959885,46.1318051575931,47.2779369627507,46.9914040114613,46.9914040114613
Switzerland,CHE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,72.38,71.78,73.25,73.8,74.16,73.99,74.34,74.8,75.1,76.71,77.11,75.23,76.25,76.72,77.12,78.11,78.73,79.55,79.34,79.87,80.1,..,..
Switzerland,CHE,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.5,23,23,23,25,25,25,25,28.5,28.5,29,29,28.5,29,31,31,32,32,32.5,32.5,41.5,41.5,42.5
Syrian Arab Republic,SYR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,19.3,21.11,20.76,20.42,20.1,18.49,17.05,15.8,14.94,15.56,13.75,13.93,14.08,14.28,14.53,14.81,15.06,15.31,15.48,15.63,15.76,..,..
Syrian Arab Republic,SYR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,14.4,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.4,10.4,10.4,10.4,12,12,12,12,12,12.4,12.4,12.4,12.4,12,12,12,12.4,13.2,13.2,13.2,13.2,11.2,11.2
Tajikistan,TJK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,34.07,34.12,34.19,34.26,34.34,34.84,34.07,33.25,32.3,31.35,31.09,31.35,31.62,31.89,32.17,32.48,32.81,33.17,32.23,31.41,30.66,..,..
Tajikistan,TJK,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,14.4,..,..,34.4,..,..,..,..,32.5,..,..,..,..,..,22.7,..,..
Tajikistan,TJK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.76243093922652,15,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,19.047619047619,19.047619047619,19.047619047619,19.047619047619,16.9491525423729,19.047619047619,19.047619047619,19.047619047619,19.047619047619,19.047619047619,23.8095238095238,23.8095238095238
Tanzania,TZA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,86.52,86.49,86.48,86.97,87.43,87.84,88.23,88.59,87.94,87.23,86.45,85.59,84.66,83.63,82.5,81.25,81.25,81.24,81.2,81.16,81.1,..,..
Tanzania,TZA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,30.9,..,..,..,..,..,..,24.7,..,..,..,..,..,..,..,..
Tanzania,TZA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.3636363636364,..,22.2627737226277,22.2627737226277,21.3559322033898,21.3559322033898,30.4075235109718,30.4075235109718,30.4075235109718,30.4075235109718,30.6501547987616,..,36,36,36,36,36,36.5591397849462,37.1794871794872,37.1794871794872,36.8956743002545,36.71875,36.8556701030928
Thailand,THA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,70.18,70.93,69.51,69.65,69.82,69.81,70.3,69.54,70.44,70.72,70.73,69.93,72.41,71.72,69.07,68.27,67.97,67.28,66.64,67.18,66.81,..,..
Thailand,THA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.4,..,..,..,..,..
Thailand,THA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.59796437659033,4.81283422459893,9.2,9.2,9.2,8.83002207505519,10.6,8.67768595041322,11.7400419287212,11.6666666666667,13.3192389006343,13.3192389006343,15.8,15.8,15.8,6.09137055837564,6.09137055837564,6.09137055837564,4.8,5.28455284552846,16.2,15.7464212678937,15.7464212678937
Timor-Leste,TLS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,66.33,65.38,64.58,64.92,65,64.93,64.7,64.85,64.21,63.49,62.85,62.24,61.93,61.65,61.63,61.5,61.46,61.42,61.82,62.07,62.11,..,..
Timor-Leste,TLS,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,42.9,..,..,..,..,..,64.4,..,..,..,..,..,26.9
Timor-Leste,TLS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,26.1363636363636,26.1363636363636,25.2873563218391,25.2873563218391,25.2873563218391,29.2307692307692,29.2307692307692,29.2307692307692,29.2307692307692,32.3076923076923,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,32.3076923076923,33.8461538461538,38.4615384615385,38.4615384615385,38.4615384615385
Togo,TGO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,53.35,53.64,53.8,53.95,54.1,54.3,54.53,54.7,54.91,55.08,55.24,55.37,55.49,55.6,55.71,55.82,55.93,56.03,56.14,56.24,56.35,..,..
Togo,TGO,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,31.8,..,..,..,..,..,..,25.3,..,..,..,..,..
Togo,TGO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,4.93827160493827,4.93827160493827,4.93827160493827,7.40740740740741,6.17283950617284,7.40740740740741,8.64197530864197,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,15.3846153846154,17.5824175824176,17.5824175824176,17.5824175824176,17.5824175824176,17.5824175824176,16.4835164835165,18.6813186813187,18.6813186813187
Tonga,TON,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,45.48,45.13,45.06,45.06,45.07,45.03,44.91,44.71,44.41,44.03,43.62,43.23,43.04,42.86,42.65,42.36,41.99,41.6,41.19,40.76,40.68,..,..
Tonga,TON,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,65.3,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,0,0,..,0,0,3.44827586206897,3.33333333333333,3.33333333333333,3.125,3.125,0,3.57142857142857,3.57142857142857,3.57142857142857,0,0,0,7.69230769230769,7.40740740740741,7.40740740740741,7.40740740740741,0
Trinidad and Tobago,TTO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,51.35,50.97,51.66,52.45,54.72,56.98,59.22,59.41,58.2,59.06,57.58,57.13,56.71,58.33,58.94,59.42,58.08,58.57,58.28,58.15,58.04,..,..
Trinidad and Tobago,TTO,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,45.1,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.1111111111111,..,11.1111111111111,19.4444444444444,19.4444444444444,19.4444444444444,19.4444444444444,19.4444444444444,26.8292682926829,26.8292682926829,26.8292682926829,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,30.952380952381,30.952380952381,30.952380952381,30.952380952381,30.952380952381,26.1904761904762,26.1904761904762
Tunisia,TUN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,25.26,25.26,25.26,25.28,25.33,25.4,25.5,26.44,26.56,26.9,26.96,26.92,27,27.92,27.88,28.24,28.68,28.5,28.36,28.24,28.09,..,..
Tunisia,TUN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.5,..,..,..,..,..,..,40.1,..
Tunisia,TUN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.5384615384615,11.5384615384615,11.5384615384615,11.5384615384615,11.5384615384615,22.7513227513228,22.7513227513228,22.7513227513228,22.7513227513228,22.7513227513228,27.5700934579439,27.5700934579439,26.7281105990783,26.7281105990783,26.7281105990783,31.3364055299539,31.3364055299539,31.3364055299539,31.3364055299539,31.3364055299539,22.5806451612903,24.8847926267281,26.2672811059908
Turkiye,TUR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,31.29,27.87,28.39,29.29,27.95,25.16,25.18,25.02,25.12,26.12,27.81,29.59,31,31.68,33.13,33.45,34.86,36.15,37.45,38.15,38.54,..,..
Turkiye,TUR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,9,11.4,..,..,40.7,..,..,..,..,25.1,..,..,..,..,..,11.3,..,..
Turkiye,TUR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.18181818181818,4.18181818181818,4.18181818181818,..,4.36363636363636,4.36363636363636,4.36363636363636,4.36363636363636,9.10746812386157,9.10746812386157,9.10746812386157,9.10746812386157,14.1818181818182,14.1818181818182,14.4160583941606,14.4160583941606,14.9090909090909,14.9090909090909,14.5719489981785,17.4496644295302,17.4496644295302,17.3174872665535,17.3333333333333
Turkmenistan,TKM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,54.28,54,53.8,53.99,53.86,53.54,52.49,51.66,50.84,49.84,49.53,49.11,48.5,48.2,48.02,47.85,47.81,47.75,47.66,47.57,47.49,..,..
Turkmenistan,TKM,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,26,26,26,26,..,16,16,16,..,16.8,16.8,16.8,16.8,16.8,26.4,25.8064516129032,25.8064516129032,25.8064516129032,24.8,25,25,25
Turks and Caicos Islands,TCA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,..,0,0,0,0,0,0,0,0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.25,6.25,6.25
Uganda,UGA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,65.3,65.46,65.64,65.8,65.97,66.13,66.29,66.47,66.66,66.84,67.03,67.22,67.43,67.64,67.7,67.76,67.82,67.9,67.99,68.07,68.15,..,..
Uganda,UGA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,34.7,..,..,..,..,..,..,26.6,..,..,..,..,..,..,..,..
Uganda,UGA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.921146953405,17.7935943060498,24.6710526315789,24.6710526315789,24.6710526315789,23.9344262295082,23.9344262295082,29.8192771084337,30.7228915662651,30.7228915662651,31.4814814814815,31.2883435582822,34.9740932642487,34.9740932642487,34.9740932642487,34.9740932642487,34.9740932642487,33.4894613583138,34.2984409799555,34.2984409799555,34.8583877995643,34.8583877995643,33.8129496402878
Ukraine,UKR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.68,62.7,62.16,62.47,62.77,62.63,61.77,61.78,61.68,61.54,61.43,61.35,61.17,60.2,61.4,59.77,60.27,60.21,60.44,60.65,60.83,..,..
Ukraine,UKR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,27.1,..,..,47.1,..,..,..,..,32.2,..,..,..,..,..,38.6,..,..
Ukraine,UKR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.77777777777778,7.77777777777778,7.77777777777778,..,5.33333333333333,5.33333333333333,5.33333333333333,8.66666666666667,8.22222222222222,8.22222222222222,8,8,8,9.43820224719101,9.43820224719101,11.6666666666667,12.085308056872,12.0192307692308,12.2931442080378,12.2931442080378,20.5188679245283,20.8037825059102,20.8037825059102
United Arab Emirates,ARE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,33.86,34.52,34.83,35.35,36.07,36.94,37.88,38.96,40.23,41.66,43.19,44.73,45.86,47.07,48.38,49.77,51.19,52.06,53.23,53.16,52.9,..,..
United Arab Emirates,ARE,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,0,0,5,22.5,22.5,22.5,22.5,17.5,17.5,17.5,17.5,22.5,22.5,22.5,22.5,50,50,50
United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.36,67.74,67.55,68.04,67.92,68.3,68.68,69.11,68.86,69.2,69.31,69.21,69.46,70.02,70.67,71.16,71.56,72.05,72.67,73.08,73.62,..,..
United Kingdom,GBR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.361153262519,18.361153262519,17.9059180576631,17.9059180576631,17.9059180576631,18.0576631259484,19.6594427244582,19.6594427244582,19.5046439628483,19.5046439628483,19.5046439628483,22,22.3076923076923,22.4615384615385,22.4615384615385,22.6153846153846,29.3846153846154,29.5839753466872,32,32.1538461538462,32,33.8461538461538,34.2592592592593
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,69.98,69.92,69.51,69.09,68.68,68.15,68.14,68.23,67.98,68.15,67.81,67.14,66.56,66.52,66.02,66,65.86,66.29,66.94,67.23,67.87,..,..
United States,USA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.3333333333333,..,14.0229885057471,13.7931034482759,14.2528735632184,14.9425287356322,15.1724137931034,16.3218390804598,16.7816091954023,17.0114942528736,16.7816091954023,16.7816091954023,16.8202764976959,17.9723502304147,17.8240740740741,19.3103448275862,19.3548387096774,19.1685912240185,19.3548387096774,23.5023041474654,23.4338747099768,27.4647887323944,27.6497695852535
Uruguay,URY,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61,61.9,64.71,63.28,63.55,62.83,64.1,64.31,65.59,66.88,67.22,67.15,67.97,67.95,67.22,68.17,68.14,68.34,68.19,67.99,68.14,..,..
Uruguay,URY,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,41.6,..,..,..,23.1,..,..,..,..,..,..,37,..,..,..,..
Uruguay,URY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,11.1111111111111,11.1111111111111,12.1212121212121,12.1212121212121,14.1414141414141,15.1515151515152,12.1212121212121,12.1212121212121,12.1212121212121,13.1313131313131,16.1616161616162,16.1616161616162,20.2020202020202,20.2020202020202,19.1919191919192,21.2121212121212,24.2424242424242
Uzbekistan,UZB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,58.74,58.64,58.5,58.37,58.19,57.67,57.18,56.64,55.91,55.26,54.73,54.39,54.03,53.61,53.2,52.87,52.54,52.35,52.31,52.19,52.05,..,..
Uzbekistan,UZB,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,14.5,..,..,39.8,..,..,..,..,29,..,..,..,..,..,25.9,..,..
Uzbekistan,UZB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,7.2,7.2,7.2,7.2,17.5,17.5,17.5,17.5,17.5,22,22,22,22,22,22,16,16,16,16,16,32,32.6530612244898
Vanuatu,VUT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.84,60.63,61,61.49,61.48,61.49,61.41,61.09,61,60.93,61.06,61.29,61.29,61.27,61.31,61.4,61.63,61.68,61.66,61.69,61.67,..,..
Vanuatu,VUT,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,51.4,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,1.92307692307692,1.92307692307692,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,1.92307692307692,0,0,0,0,0,0,0,0,0,0
"Venezuela, RB",VEN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,49.9,50.38,50.83,50.17,49.62,51.28,52.36,53.09,52.76,52.85,53.16,52.91,53.09,53.01,53.32,53.24,53.06,51.94,51,49.63,46.4,..,..
"Venezuela, RB",VEN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,30.7,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.1359223300971,..,9.6969696969697,9.6969696969697,9.6969696969697,9.6969696969697,17.3652694610778,17.9640718562874,18.562874251497,18.562874251497,17.4698795180723,16.969696969697,16.969696969697,16.969696969697,16.969696969697,16.969696969697,16.969696969697,14.3712574850299,22.1556886227545,22.1556886227545,22.1556886227545,22.1556886227545,22.1556886227545
Vietnam,VNM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,78.82,78.7,78.6,78.47,78.3,78.1,77.87,77.67,77.45,77.29,77.18,76.92,77.04,77.57,78.53,78.84,78.56,78.44,78.92,79.71,79.63,..,..
Vietnam,VNM,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,59.2,..,..,..,..,..,51.1,..,..,..,..,..,..
